timestamp,signal,zscore,spread,spread_change,trade_return,cumulative_return,trade_start,trade_end,win_rate,profit_factor,trade_count,avg_trade_pnl,avg_win_pnl,avg_loss_pnl,avg_holding_minutes
2024-01-03 10:15:00,0,-2.2487330796819607,2104.59,-2.4699999999998,0.0,0.0,False,False,,,,,,,
2024-01-03 10:20:00,0,-2.2100100378606977,2103.56,-1.0300000000002,0.0,0.0,False,False,,,,,,,
2024-01-03 10:25:00,0,-2.0826130471636097,2103.65,0.09000000000014552,-0.0,0.0,False,False,,,,,,,
2024-01-03 10:30:00,0,-2.112285457436078,2101.95,-1.7000000000002728,0.0,0.0,False,False,,,,,,,
2024-01-03 10:35:00,0,-2.2748722053171995,2098.38,-3.569999999999709,0.0,0.0,False,False,,,,,,,
2024-01-03 10:40:00,0,-2.03369979864974,2099.88,1.5,-0.0,0.0,False,False,,,,,,,
2024-01-03 10:45:00,0,-2.013357525676761,2098.75,-1.1300000000001091,0.0,0.0,False,False,,,,,,,
2024-01-03 10:50:00,0,-1.8522145869021742,2099.6200000000003,0.8700000000003456,-0.0,0.0,False,False,,,,,,,
2024-01-03 10:55:00,0,-1.8673369579774428,2098.2000000000003,-1.4200000000000728,0.0,0.0,False,False,,,,,,,
2024-01-03 11:00:00,0,-1.5921782417388828,2100.98,2.7799999999997453,-0.0,0.0,False,False,,,,,,,
2024-01-03 11:05:00,0,-1.5524343661799729,2100.65,-0.32999999999992724,0.0,0.0,False,False,,,,,,,
2024-01-03 11:10:00,0,-1.556049875542657,2099.71,-0.9400000000000546,0.0,0.0,False,False,,,,,,,
2024-01-03 11:15:00,0,-1.419140758161322,2100.85,1.1399999999998727,-0.0,0.0,False,False,,,,,,,
2024-01-03 11:20:00,0,-1.4038587596279228,2100.2999999999997,-0.5500000000001819,0.0,0.0,False,False,,,,,,,
2024-01-03 11:25:00,0,-1.3707379389014627,2100.03,-0.26999999999952706,0.0,0.0,False,False,,,,,,,
2024-01-03 11:30:00,0,-1.3327368895310534,2099.86,-0.17000000000007276,0.0,0.0,False,False,,,,,,,
2024-01-03 11:35:00,0,-1.350732941671268,2098.86,-1.0,0.0,0.0,False,False,,,,,,,
2024-01-03 11:40:00,0,-1.3190264289058686,2098.62,-0.24000000000023647,0.0,0.0,False,False,,,,,,,
2024-01-03 11:45:00,0,-1.3379992294290226,2097.62,-1.0,0.0,0.0,False,False,,,,,,,
2024-01-03 11:50:00,0,-1.2414070305376625,2098.4199999999996,0.7999999999997272,-0.0,0.0,False,False,,,,,,,
2024-01-03 11:55:00,0,-1.2023649765833277,2098.39,-0.02999999999974534,0.0,0.0,False,False,,,,,,,
2024-01-03 12:00:00,0,-1.2188562067498843,2097.51,-0.8799999999996544,0.0,0.0,False,False,,,,,,,
2024-01-03 12:05:00,0,-1.1692814829075233,2097.65,0.13999999999987267,-0.0,0.0,False,False,,,,,,,
2024-01-03 12:10:00,0,-1.031819587969178,2099.19,1.5399999999999636,-0.0,0.0,False,False,,,,,,,
2024-01-03 12:15:00,0,-1.0253196351554772,2098.77,-0.42000000000007276,0.0,0.0,False,False,,,,,,,
2024-01-03 12:20:00,0,-1.0366780135294489,2098.08,-0.6900000000000546,0.0,0.0,False,False,,,,,,,
2024-01-03 12:25:00,0,-0.9657237870616233,2098.66,0.5799999999999272,-0.0,0.0,False,False,,,,,,,
2024-01-03 12:30:00,0,-0.9937722152787839,2097.7599999999998,-0.900000000000091,0.0,0.0,False,False,,,,,,,
2024-01-03 12:35:00,0,-0.9654717454698207,2097.71,-0.04999999999972715,0.0,0.0,False,False,,,,,,,
2024-01-03 12:40:00,0,-0.9334895934216372,2097.73,0.01999999999998181,-0.0,0.0,False,False,,,,,,,
2024-01-03 12:45:00,0,-0.9360553087172826,2097.25,-0.4800000000000182,0.0,0.0,False,False,,,,,,,
2024-01-03 12:50:00,0,-0.9032880298702212,2097.2999999999997,0.04999999999972715,-0.0,0.0,False,False,,,,,,,
2024-01-03 12:55:00,0,-0.7469823506434582,2099.14,1.8400000000001455,-0.0,0.0,False,False,,,,,,,
2024-01-03 13:00:00,0,-0.6248156233361473,2100.49,1.349999999999909,-0.0,0.0,False,False,,,,,,,
2024-01-03 13:05:00,0,-0.644391370349118,2099.87,-0.6199999999998909,0.0,0.0,False,False,,,,,,,
2024-01-03 13:10:00,0,-0.7189798355749731,2098.52,-1.349999999999909,0.0,0.0,False,False,,,,,,,
2024-01-03 13:15:00,0,-0.6328727227047796,2099.32,0.8000000000001819,-0.0,0.0,False,False,,,,,,,
2024-01-03 13:20:00,0,-0.5069657273095015,2100.61,1.2899999999999636,-0.0,0.0,False,False,,,,,,,
2024-01-03 13:25:00,0,-0.4795184588709798,2100.63,0.01999999999998181,-0.0,0.0,False,False,,,,,,,
2024-01-03 13:30:00,0,-0.48089261803849004,2100.3,-0.32999999999992724,0.0,0.0,False,False,,,,,,,
2024-01-03 13:35:00,0,-0.4199617570334755,2100.7000000000003,0.40000000000009095,-0.0,0.0,False,False,,,,,,,
2024-01-03 13:40:00,0,-0.36423185736958724,2101.0099999999998,0.3099999999994907,-0.0,0.0,False,False,,,,,,,
2024-01-03 13:45:00,0,-0.2543374206208569,2101.85,0.8400000000001455,-0.0,0.0,False,False,,,,,,,
2024-01-03 13:50:00,0,-0.2237664552073011,2101.82,-0.02999999999974534,0.0,0.0,False,False,,,,,,,
2024-01-03 13:55:00,0,-0.19968423978596547,2101.71,-0.11000000000012733,0.0,0.0,False,False,,,,,,,
2024-01-03 14:00:00,0,-0.4024175062416624,2099.6299999999997,-2.080000000000382,0.0,0.0,False,False,,,,,,,
2024-01-03 14:05:00,0,-0.5065127372434092,2098.6,-1.0299999999997453,0.0,0.0,False,False,,,,,,,
2024-01-03 14:10:00,0,-0.75572716355676,2096.73,-1.8699999999998909,0.0,0.0,False,False,,,,,,,
2024-01-03 14:15:00,0,-0.2262847366725723,2100.15,3.4200000000000728,-0.0,0.0,False,False,,,,,,,
2024-01-03 14:20:00,0,-0.121480700552496,2100.45,0.29999999999972715,-0.0,0.0,False,False,,,,,,,
2024-01-03 14:25:00,0,1.3523931000223295,2104.9,4.450000000000273,-0.0,0.0,False,False,,,,,,,
2024-01-03 14:30:00,0,1.5613463657186033,2105.7000000000003,0.8000000000001819,-0.0,0.0,False,False,,,,,,,
2024-01-03 14:35:00,0,1.0637534087536515,2104.1800000000003,-1.5199999999999818,0.0,0.0,False,False,,,,,,,
2024-01-03 14:40:00,0,0.9774585207395611,2103.96,-0.22000000000025466,0.0,0.0,False,False,,,,,,,
2024-01-03 14:45:00,0,0.5114309192510277,2102.4,-1.5599999999999454,0.0,0.0,False,False,,,,,,,
2024-01-03 14:50:00,0,0.3832880936398198,2101.91,-0.49000000000023647,0.0,0.0,False,False,,,,,,,
2024-01-03 14:55:00,0,0.5476897416030684,2102.39,0.4800000000000182,-0.0,0.0,False,False,,,,,,,
2024-01-03 15:00:00,0,1.4580083365179846,2104.4,2.0100000000002183,-0.0,0.0,False,False,,,,,,,
2024-01-03 15:05:00,0,1.6776797996065884,2104.3999999999996,-4.547473508864641e-13,0.0,0.0,False,False,,,,,,,
2024-01-03 15:10:00,0,2.167058162873284,2105.39,0.9900000000002365,-0.0,0.0,False,False,,,,,,,
2024-01-03 15:15:00,0,2.870280030567984,2107.39,2.0,-0.0,0.0,False,False,,,,,,,
2024-01-03 15:20:00,0,2.24448495114649,2106.08,-1.3099999999999454,0.0,0.0,False,False,,,,,,,
2024-01-03 15:25:00,0,2.4320765181689836,2106.8500000000004,0.7700000000004366,-0.0,0.0,False,False,,,,,,,
2024-01-03 15:30:00,0,2.3507524019446446,2107.02,0.169999999999618,-0.0,0.0,False,False,,,,,,,
2024-01-03 15:35:00,0,2.3558789505832314,2107.48,0.4600000000000364,-0.0,0.0,False,False,,,,,,,
2024-01-03 15:40:00,0,2.1318064624887128,2107.21,-0.2699999999999818,0.0,0.0,False,False,,,,,,,
2024-01-03 15:45:00,0,2.092694756689854,2107.46,0.25,-0.0,0.0,False,False,,,,,,,
2024-01-03 15:50:00,0,2.0117759155607606,2107.56,0.09999999999990905,-0.0,0.0,False,False,,,,,,,
2024-01-03 15:55:00,0,1.7893333671792278,2107.12,-0.44000000000005457,0.0,0.0,False,False,,,,,,,
2024-01-03 16:00:00,0,1.7381243147082492,2107.21,0.09000000000014552,-0.0,0.0,False,False,,,,,,,
2024-01-04 09:30:00,0,0.8112001803920582,2104.18,-3.0300000000002,0.0,0.0,False,False,,,,,,,
2024-01-04 09:35:00,0,0.9331576170937651,2104.69,0.5100000000002183,-0.0,0.0,False,False,,,,,,,
2024-01-04 09:40:00,0,1.0836862689808962,2105.31,0.6199999999998909,-0.0,0.0,False,False,,,,,,,
2024-01-04 09:45:00,0,0.04341715161737109,2101.7799999999997,-3.5300000000002,0.0,0.0,False,False,,,,,,,
2024-01-04 09:50:00,0,0.6532136085370891,2103.93,2.150000000000091,-0.0,0.0,False,False,,,,,,,
2024-01-04 09:55:00,0,0.7466793118567586,2104.33,0.40000000000009095,-0.0,0.0,False,False,,,,,,,
2024-01-04 10:00:00,0,1.2835001121065277,2106.3300000000004,2.0000000000004547,-0.0,0.0,False,False,,,,,,,
2024-01-04 10:05:00,0,1.2806128093732558,2106.48,0.1499999999996362,-0.0,0.0,False,False,,,,,,,
2024-01-04 10:10:00,0,2.3583166261830284,2110.75,4.269999999999982,-0.0,0.0,False,False,,,,,,,
2024-01-04 10:15:00,0,1.8810882373762696,2109.36,-1.3899999999998727,0.0,0.0,False,False,,,,,,,
2024-01-04 10:20:00,0,2.040286983681094,2110.3500000000004,0.9900000000002365,-0.0,0.0,False,False,,,,,,,
2024-01-04 10:25:00,0,2.5708783239816024,2113.06,2.7099999999995816,-0.0,0.0,False,False,,,,,,,
2024-01-04 10:30:00,0,2.063325975981729,2111.4700000000003,-1.5899999999996908,0.0,0.0,False,False,,,,,,,
2024-01-04 10:35:00,0,1.9631025848892714,2111.48,0.009999999999763531,-0.0,0.0,False,False,,,,,,,
2024-01-04 10:40:00,0,1.6927324961327799,2110.66,-0.8200000000001637,0.0,0.0,False,False,,,,,,,
2024-01-04 10:45:00,0,1.6901159363341822,2110.94,0.2800000000002001,-0.0,0.0,False,False,,,,,,,
2024-01-04 10:50:00,0,1.371223469114786,2109.79,-1.150000000000091,0.0,0.0,False,False,,,,,,,
2024-01-04 10:55:00,0,1.6652578346379652,2111.32,1.5300000000002,-0.0,0.0,False,False,,,,,,,
2024-01-04 11:00:00,0,1.6443983917301186,2111.4900000000002,0.17000000000007276,-0.0,0.0,False,False,,,,,,,
2024-01-04 11:05:00,0,1.4690366451501153,2110.94,-0.5500000000001819,0.0,0.0,False,False,,,,,,,
2024-01-04 11:10:00,0,1.6008486611654236,2111.73,0.7899999999999636,-0.0,0.0,False,False,,,,,,,
2024-01-04 11:15:00,0,1.3878655663607866,2110.98,-0.75,0.0,0.0,False,False,,,,,,,
2024-01-04 11:20:00,0,1.3162204572081517,2110.86,-0.11999999999989086,0.0,0.0,False,False,,,,,,,
2024-01-04 11:25:00,0,1.6055877217295051,2112.37,1.5099999999997635,-0.0,0.0,False,False,,,,,,,
2024-01-04 11:30:00,0,1.473144750059437,2112.0299999999997,-0.3400000000001455,0.0,0.0,False,False,,,,,,,
2024-01-04 11:35:00,0,1.7199631184489985,2113.3599999999997,1.3299999999999272,-0.0,0.0,False,False,,,,,,,
2024-01-04 11:40:00,0,1.5206934518439632,2112.72,-0.6399999999998727,0.0,0.0,False,False,,,,,,,
2024-01-04 11:45:00,0,1.1770008276557384,2111.4,-1.319999999999709,0.0,0.0,False,False,,,,,,,
2024-01-04 11:50:00,0,1.1509442891672352,2111.4500000000003,0.0500000000001819,-0.0,0.0,False,False,,,,,,,
2024-01-04 11:55:00,0,1.1563490127201457,2111.63,0.1799999999998363,-0.0,0.0,False,False,,,,,,,
2024-01-04 12:00:00,0,0.8358108227372057,2110.38,-1.25,0.0,0.0,False,False,,,,,,,
2024-01-04 12:05:00,0,1.1508668577316825,2111.8700000000003,1.4900000000002365,-0.0,0.0,False,False,,,,,,,
2024-01-04 12:10:00,0,0.8090748952392252,2110.55,-1.3200000000001637,0.0,0.0,False,False,,,,,,,
2024-01-04 12:15:00,0,0.49327118050262825,2109.33,-1.2200000000002547,0.0,0.0,False,False,,,,,,,
2024-01-04 12:20:00,0,0.3076143581671739,2108.6600000000003,-0.669999999999618,0.0,0.0,False,False,,,,,,,
2024-01-04 12:25:00,0,0.1571497152953521,2108.17,-0.49000000000023647,0.0,0.0,False,False,,,,,,,
2024-01-04 12:30:00,0,0.12219888856446186,2108.17,0.0,-0.0,0.0,False,False,,,,,,,
2024-01-04 12:35:00,0,0.4786770795702185,2109.59,1.4200000000000728,-0.0,0.0,False,False,,,,,,,
2024-01-04 12:40:00,0,0.4731928067971712,2109.66,0.06999999999970896,-0.0,0.0,False,False,,,,,,,
2024-01-04 12:45:00,0,0.4347728007852586,2109.62,-0.03999999999996362,0.0,0.0,False,False,,,,,,,
2024-01-04 12:50:00,0,0.4164896806139586,2109.63,0.010000000000218279,-0.0,0.0,False,False,,,,,,,
2024-01-04 12:55:00,0,0.3538528574246335,2109.49,-0.14000000000032742,0.0,0.0,False,False,,,,,,,
2024-01-04 13:00:00,0,0.4792915901524838,2109.96,0.47000000000025466,-0.0,0.0,False,False,,,,,,,
2024-01-04 13:05:00,0,-0.14906040341936097,2108.09,-1.8699999999998909,0.0,0.0,False,False,,,,,,,
2024-01-04 13:10:00,0,-0.09975750420125844,2108.35,0.25999999999976353,-0.0,0.0,False,False,,,,,,,
2024-01-04 13:15:00,0,-0.3149571933019335,2107.8599999999997,-0.49000000000023647,0.0,0.0,False,False,,,,,,,
2024-01-04 13:20:00,0,-0.2131153095149516,2108.27,0.41000000000030923,-0.0,0.0,False,False,,,,,,,
2024-01-04 13:25:00,0,-0.21661908498308136,2108.3399999999997,0.06999999999970896,-0.0,0.0,False,False,,,,,,,
2024-01-04 13:30:00,0,0.007013605062533288,2109.0,0.6600000000003092,-0.0,0.0,False,False,,,,,,,
2024-01-04 13:35:00,0,-0.0130074816742248,2109.0099999999998,0.009999999999763531,-0.0,0.0,False,False,,,,,,,
2024-01-04 13:40:00,0,-0.04365585378331837,2108.96,-0.04999999999972715,0.0,0.0,False,False,,,,,,,
2024-01-04 13:45:00,0,-0.2436325937769695,2108.51,-0.4499999999998181,0.0,0.0,False,False,,,,,,,
2024-01-04 13:50:00,0,-0.0392536651770635,2109.0499999999997,0.5399999999995089,-0.0,0.0,False,False,,,,,,,
2024-01-04 13:55:00,0,0.06411138664155788,2109.34,0.29000000000041837,-0.0,0.0,False,False,,,,,,,
2024-01-04 14:00:00,0,0.23872509163299807,2109.8,0.4600000000000364,-0.0,0.0,False,False,,,,,,,
2024-01-04 14:05:00,0,0.15256268963714198,2109.6299999999997,-0.1700000000005275,0.0,0.0,False,False,,,,,,,
2024-01-04 14:10:00,0,0.014780120631731723,2109.33,-0.29999999999972715,0.0,0.0,False,False,,,,,,,
2024-01-04 14:15:00,0,0.05616740688802902,2109.46,0.13000000000010914,-0.0,0.0,False,False,,,,,,,
2024-01-04 14:20:00,0,-0.18050925941584475,2108.93,-0.5300000000002001,0.0,0.0,False,False,,,,,,,
2024-01-04 14:25:00,0,-0.11437137357163148,2109.12,0.19000000000005457,-0.0,0.0,False,False,,,,,,,
2024-01-04 14:30:00,0,-0.44030538533282904,2108.47,-0.650000000000091,0.0,0.0,False,False,,,,,,,
2024-01-04 14:35:00,0,-0.20973202826917478,2109.0800000000004,0.6100000000005821,-0.0,0.0,False,False,,,,,,,
2024-01-04 14:40:00,0,-0.18110402402539727,2109.2200000000003,0.13999999999987267,-0.0,0.0,False,False,,,,,,,
2024-01-04 14:45:00,0,0.37770001853077745,2110.43,1.2099999999995816,-0.0,0.0,False,False,,,,,,,
2024-01-04 14:50:00,0,0.7160960769907184,2111.0499999999997,0.6199999999998909,-0.0,0.0,False,False,,,,,,,
2024-01-04 14:55:00,0,0.5551592325971655,2110.8,-0.24999999999954525,0.0,0.0,False,False,,,,,,,
2024-01-04 15:00:00,0,0.6624313149989965,2110.99,0.18999999999959982,-0.0,0.0,False,False,,,,,,,
2024-01-04 15:05:00,0,0.22874665752805443,2110.42,-0.569999999999709,0.0,0.0,False,False,,,,,,,
2024-01-04 15:10:00,0,0.669951145460539,2111.02,0.599999999999909,-0.0,0.0,False,False,,,,,,,
2024-01-04 15:15:00,0,0.3072549462283094,2110.55,-0.4699999999997999,0.0,0.0,False,False,,,,,,,
2024-01-04 15:20:00,0,0.15864312217576068,2110.35,-0.20000000000027285,0.0,0.0,False,False,,,,,,,
2024-01-04 15:25:00,0,0.4437259100884415,2110.67,0.3200000000001637,-0.0,0.0,False,False,,,,,,,
2024-01-04 15:30:00,0,0.3505609348558478,2110.53,-0.13999999999987267,0.0,0.0,False,False,,,,,,,
2024-01-04 15:35:00,0,0.4975283795188517,2110.7,0.169999999999618,-0.0,0.0,False,False,,,,,,,
2024-01-04 15:40:00,0,0.35793960799782637,2110.52,-0.1799999999998363,0.0,0.0,False,False,,,,,,,
2024-01-04 15:45:00,0,0.20152204893688777,2110.31,-0.21000000000003638,0.0,0.0,False,False,,,,,,,
2024-01-04 15:50:00,0,-0.2951219476871769,2109.68,-0.6300000000001091,0.0,0.0,False,False,,,,,,,
2024-01-04 15:55:00,0,-0.5489255238254107,2109.33,-0.34999999999990905,0.0,0.0,False,False,,,,,,,
2024-01-04 16:00:00,0,0.011670871190445608,2110.01,0.680000000000291,-0.0,0.0,False,False,,,,,,,
2024-01-05 09:30:00,0,0.8696689282369869,2111.08,1.069999999999709,-0.0,0.0,False,False,,,,,,,
2024-01-05 09:35:00,0,-1.6243520945230412,2107.9,-3.1799999999998363,0.0,0.0,False,False,,,,,,,
2024-01-05 09:40:00,0,-0.5956662126702638,2109.1600000000003,1.2600000000002183,-0.0,0.0,False,False,,,,,,,
2024-01-05 09:45:00,0,0.0653421996039362,2109.9700000000003,0.8099999999999454,-0.0,0.0,False,False,,,,,,,
2024-01-05 09:50:00,0,1.3038385690620211,2111.46,1.4899999999997817,-0.0,0.0,False,False,,,,,,,
2024-01-05 09:55:00,0,1.430768522248642,2111.59,0.13000000000010914,-0.0,0.0,False,False,,,,,,,
2024-01-05 10:00:00,0,6.306932181433861,2122.55,10.960000000000036,-0.0,0.0,False,False,,,,,,,
2024-01-05 10:05:00,0,5.4783945277879305,2125.65,3.099999999999909,-0.0,0.0,False,False,,,,,,,
2024-01-05 10:10:00,0,4.377685918929723,2125.5,-0.15000000000009095,0.0,0.0,False,False,,,,,,,
2024-01-05 10:15:00,0,3.4773269099685393,2124.09,-1.4099999999998545,0.0,0.0,False,False,,,,,,,
2024-01-05 10:20:00,0,3.9497123102974974,2128.77,4.679999999999836,-0.0,0.0,False,False,,,,,,,
2024-01-05 10:25:00,0,2.8791770425589114,2125.23,-3.5399999999999636,0.0,0.0,False,False,,,,,,,
2024-01-05 10:30:00,0,2.998726312401995,2127.35,2.119999999999891,-0.0,0.0,False,False,,,,,,,
2024-01-05 10:35:00,0,2.643286307907496,2126.66,-0.6900000000000546,0.0,0.0,False,False,,,,,,,
2024-01-05 10:40:00,0,2.4277173660976556,2126.46,-0.1999999999998181,0.0,0.0,False,False,,,,,,,
2024-01-05 10:45:00,0,1.7400956872724809,2122.86,-3.599999999999909,0.0,0.0,False,False,,,,,,,
2024-01-05 10:50:00,0,1.67128695916291,2122.9,0.03999999999996362,-0.0,0.0,False,False,,,,,,,
2024-01-05 10:55:00,0,1.1857388738467218,2120.14,-2.7600000000002183,0.0,0.0,False,False,,,,,,,
2024-01-05 11:00:00,0,0.8637159003946139,2118.29,-1.849999999999909,0.0,0.0,False,False,,,,,,,
2024-01-05 11:05:00,0,0.8514572721907999,2118.38,0.09000000000014552,-0.0,0.0,False,False,,,,,,,
2024-01-05 11:10:00,0,1.168837310078503,2120.64,2.2599999999997635,-0.0,0.0,False,False,,,,,,,
2024-01-05 11:15:00,0,0.6387107546482543,2117.39,-3.25,0.0,0.0,False,False,,,,,,,
2024-01-05 11:20:00,0,0.3662938903401967,2115.75,-1.6399999999998727,0.0,0.0,False,False,,,,,,,
2024-01-05 11:25:00,0,0.23285052269997047,2114.98,-0.7699999999999818,0.0,0.0,False,False,,,,,,,
2024-01-05 11:30:00,0,0.4131009263169171,2116.25,1.2699999999999818,-0.0,0.0,False,False,,,,,,,
2024-01-05 11:35:00,0,0.3894816953325136,2116.2200000000003,-0.02999999999974534,0.0,0.0,False,False,,,,,,,
2024-01-05 11:40:00,0,0.17984292420793996,2115.01,-1.2100000000000364,0.0,0.0,False,False,,,,,,,
2024-01-05 11:45:00,0,-0.2358417047107527,2112.49,-2.5200000000004366,0.0,0.0,False,False,,,,,,,
2024-01-05 11:50:00,0,-0.35353401229040343,2111.83,-0.6599999999998545,0.0,0.0,False,False,,,,,,,
2024-01-05 11:55:00,0,-0.7975393094804014,2109.09,-2.7399999999997817,0.0,0.0,False,False,,,,,,,
2024-01-05 12:00:00,0,-0.8937791730474011,2108.48,-0.6100000000001273,0.0,0.0,False,False,,,,,,,
2024-01-05 12:05:00,0,-1.2130793123072303,2106.4100000000003,-2.069999999999709,0.0,0.0,False,False,,,,,,,
2024-01-05 12:10:00,0,-1.0032239120160151,2107.69,1.2799999999997453,-0.0,0.0,False,False,,,,,,,
2024-01-05 12:15:00,0,-1.0687298375025247,2107.2200000000003,-0.4699999999997999,0.0,0.0,False,False,,,,,,,
2024-01-05 12:20:00,0,-0.865392497555374,2108.47,1.2499999999995453,-0.0,0.0,False,False,,,,,,,
2024-01-05 12:25:00,0,-1.304366369706205,2105.55,-2.919999999999618,0.0,0.0,False,False,,,,,,,
2024-01-05 12:30:00,0,-1.3765463374666864,2104.8999999999996,-0.6500000000005457,0.0,0.0,False,False,,,,,,,
2024-01-05 12:35:00,0,-1.1679120896106416,2106.13,1.230000000000473,-0.0,0.0,False,False,,,,,,,
2024-01-05 12:40:00,0,-1.0559309665748644,2106.77,0.6399999999998727,-0.0,0.0,False,False,,,,,,,
2024-01-05 12:45:00,0,-0.9847711785085476,2107.18,0.4099999999998545,-0.0,0.0,False,False,,,,,,,
2024-01-05 12:50:00,0,-0.9566225366456922,2107.31,0.13000000000010914,-0.0,0.0,False,False,,,,,,,
2024-01-05 12:55:00,0,-1.1150174692158958,2106.19,-1.1199999999998909,0.0,0.0,False,False,,,,,,,
2024-01-05 13:00:00,0,-1.195710173950775,2105.53,-0.6599999999998545,0.0,0.0,False,False,,,,,,,
2024-01-05 13:05:00,0,-1.2120886448839225,2105.2799999999997,-0.25000000000045475,0.0,0.0,False,False,,,,,,,
2024-01-05 13:10:00,0,-1.1174384918305624,2105.77,0.49000000000023647,-0.0,0.0,False,False,,,,,,,
2024-01-05 13:15:00,0,-1.0758393319020625,2105.9,0.13000000000010914,-0.0,0.0,False,False,,,,,,,
2024-01-05 13:20:00,0,-0.9189918297432785,2106.8700000000003,0.9700000000002547,-0.0,0.0,False,False,,,,,,,
2024-01-05 13:25:00,0,-0.8488500719014521,2107.26,0.38999999999987267,-0.0,0.0,False,False,,,,,,,
2024-01-05 13:30:00,0,-0.7520317496173844,2107.87,0.6099999999996726,-0.0,0.0,False,False,,,,,,,
2024-01-05 13:35:00,0,-0.5133039923855676,2109.5,1.6300000000001091,-0.0,0.0,False,False,,,,,,,
2024-01-05 13:40:00,0,-0.49899342735420155,2109.58,0.07999999999992724,-0.0,0.0,False,False,,,,,,,
2024-01-05 13:45:00,0,-0.3660778191112301,2110.5099999999998,0.9299999999998363,-0.0,0.0,False,False,,,,,,,
2024-01-05 13:50:00,0,-0.2656794618412387,2111.2200000000003,0.7100000000004911,-0.0,0.0,False,False,,,,,,,
2024-01-05 13:55:00,0,-0.10096516756186297,2112.4,1.1799999999998363,-0.0,0.0,False,False,,,,,,,
2024-01-05 14:00:00,0,-0.03586974087846125,2112.89,0.4899999999997817,-0.0,0.0,False,False,,,,,,,
2024-01-05 14:05:00,0,0.09427514281116664,2113.85,0.9600000000000364,-0.0,0.0,False,False,,,,,,,
